client_id,gender,purchase_datetime,purchase_time_as_seconds_from_midnight,product_id,quantity,price_per_item,discount_per_item,total_price,date
43997,M,2026-07-13,14589,26974,1,54934,46163,8771,2026-07-13
58546,F,2026-07-13,18202,37650,56,75296,45269,1681512,2026-07-13
733683,M,2026-07-13,53425,35911,2,23835,7502,32666,2026-07-13
657463,F,2026-07-13,85346,13807,17,41137,22252,321045,2026-07-13
306031,M,2026-07-13,30579,20966,7,72428,72236,1344,2026-07-13
333179,F,2026-07-13,38195,13029,21,7715,302,155673,2026-07-13
4611,M,2026-07-13,44446,48697,64,35447,24380,708288,2026-07-13
946116,F,2026-07-13,60136,37358,3,48001,2081,137760,2026-07-13
444730,M,2026-07-13,67011,34270,6,38337,16134,133218,2026-07-13
997556,M,2026-07-13,29201,14267,21,38473,37586,18627,2026-07-13
634518,M,2026-07-13,52001,8923,12,91256,38474,633384,2026-07-13
363420,M,2026-07-13,1044,27283,0,76265,48725,0,2026-07-13
313824,F,2026-07-13,16082,36897,14,58306,50500,109284,2026-07-13
764534,M,2026-07-13,60194,22084,78,68201,15107,4141332,2026-07-13
23227,F,2026-07-13,75543,39850,46,49831,34830,690046,2026-07-13
901809,F,2026-07-13,17472,1228,32,28643,4548,771040,2026-07-13
741366,M,2026-07-13,49894,48926,25,39653,9595,751450,2026-07-13
675165,F,2026-07-13,40520,37078,16,28075,21018,112912,2026-07-13
98783,F,2026-07-13,53097,1753,63,81704,18657,3971961,2026-07-13
69874,F,2026-07-13,2778,19125,30,41169,14700,794070,2026-07-13
76220,F,2026-07-13,75051,30726,64,18898,252,1193344,2026-07-13
480092,F,2026-07-13,8095,17009,25,81261,68550,317775,2026-07-13
237891,M,2026-07-13,21582,10520,12,81593,47251,412104,2026-07-13
551845,M,2026-07-13,14096,45268,48,66984,44472,1080576,2026-07-13
473574,F,2026-07-13,65974,48430,5,86120,56719,147005,2026-07-13
820749,F,2026-07-13,57229,1631,16,42816,21990,333216,2026-07-13
272280,M,2026-07-13,30344,35365,17,25126,21154,67524,2026-07-13
91006,F,2026-07-13,11317,15827,36,4776,1879,104292,2026-07-13
908516,F,2026-07-13,36560,36815,32,41344,37892,110464,2026-07-13
451739,F,2026-07-13,63743,19625,25,71996,40748,781200,2026-07-13
803014,F,2026-07-13,60990,16574,19,43969,11212,622383,2026-07-13
854439,F,2026-07-13,66269,12638,36,25244,17776,268848,2026-07-13
242081,F,2026-07-13,72339,35220,30,35460,32148,99360,2026-07-13
60208,M,2026-07-13,37691,7024,77,42602,13305,2255869,2026-07-13
909277,M,2026-07-13,30343,12127,23,14850,2175,291525,2026-07-13
633493,F,2026-07-13,49362,33732,84,46187,39645,549528,2026-07-13
974735,M,2026-07-13,25817,23381,57,16187,11783,251028,2026-07-13
419178,M,2026-07-13,66406,7123,54,42081,9069,1782648,2026-07-13
449397,F,2026-07-13,52350,7872,39,61095,15365,1783470,2026-07-13
425824,M,2026-07-13,58456,9355,33,12043,2876,302511,2026-07-13
493280,M,2026-07-13,13938,18061,40,71042,50686,814240,2026-07-13
632903,F,2026-07-13,7808,45144,16,70649,4424,1059600,2026-07-13
89275,M,2026-07-13,74909,20364,98,20734,17006,365344,2026-07-13
498905,F,2026-07-13,26995,27432,54,3983,3042,50814,2026-07-13
275201,M,2026-07-13,84606,2061,37,70042,18497,1907165,2026-07-13
306001,M,2026-07-13,32971,37466,16,43234,1508,667616,2026-07-13
863514,M,2026-07-13,12255,17881,7,95017,56504,269591,2026-07-13
940077,F,2026-07-13,29804,48074,11,46399,7181,431398,2026-07-13
924803,M,2026-07-13,74723,26038,77,59639,47692,919919,2026-07-13
469581,F,2026-07-13,46097,21851,41,34318,13891,837507,2026-07-13
422161,M,2026-07-13,55206,37962,39,48387,300,1875393,2026-07-13
54168,M,2026-07-13,59553,17899,13,38750,38302,5824,2026-07-13
362169,M,2026-07-13,71028,25098,12,11712,8712,36000,2026-07-13
489657,M,2026-07-13,68366,27699,19,17787,10495,138548,2026-07-13
575971,M,2026-07-13,56971,19296,5,73867,34165,198510,2026-07-13
536039,M,2026-07-13,55105,43846,35,49997,25692,850675,2026-07-13
883195,F,2026-07-13,59789,47597,5,62748,2180,302840,2026-07-13
460401,F,2026-07-13,48256,1518,59,18959,10413,504214,2026-07-13
994189,M,2026-07-13,15169,4020,4,55274,9823,181804,2026-07-13
152230,M,2026-07-13,67224,37949,27,12410,8301,110943,2026-07-13
261442,F,2026-07-13,54182,15661,0,59064,34867,0,2026-07-13
651432,M,2026-07-13,42968,33485,89,64851,12446,4664045,2026-07-13
122050,M,2026-07-13,56832,20260,86,86495,2492,7224258,2026-07-13
8596,M,2026-07-13,28311,49375,45,67818,54197,612945,2026-07-13
919186,M,2026-07-13,53690,43725,47,64840,37780,1271820,2026-07-13
780947,M,2026-07-13,16624,22898,22,66146,43052,508068,2026-07-13
964797,M,2026-07-13,69476,20528,31,98081,93887,130014,2026-07-13
829981,M,2026-07-13,10812,2980,34,61869,34105,943976,2026-07-13
253254,M,2026-07-13,60591,23521,25,99551,43205,1408650,2026-07-13
898840,M,2026-07-13,16223,40626,27,22762,19238,95148,2026-07-13
309518,M,2026-07-13,36936,16342,93,68890,15958,4922676,2026-07-13
587693,M,2026-07-13,72312,4094,22,78580,25325,1171610,2026-07-13
162143,M,2026-07-13,85334,47391,2,47620,43136,8968,2026-07-13
512263,M,2026-07-13,69385,31603,82,11715,10657,86756,2026-07-13
555442,F,2026-07-13,52105,24978,87,88055,43722,3856971,2026-07-13
755451,F,2026-07-13,21814,27255,2,96056,83065,25982,2026-07-13
933111,M,2026-07-13,16738,29989,12,30757,11756,228012,2026-07-13
260968,F,2026-07-13,62187,22081,43,33326,20519,550701,2026-07-13
900290,F,2026-07-13,37333,45420,24,88089,16650,1714536,2026-07-13
512887,M,2026-07-13,2660,8028,3,62410,24053,115071,2026-07-13
51539,F,2026-07-13,45482,15523,66,91110,59421,2091474,2026-07-13
556877,M,2026-07-13,64841,24919,74,68314,48786,1445072,2026-07-13
115251,M,2026-07-13,49411,45383,38,22149,8696,511214,2026-07-13
229088,M,2026-07-13,51617,23250,69,40987,32208,605751,2026-07-13
434485,F,2026-07-13,63215,28465,46,25046,639,1122722,2026-07-13
203925,M,2026-07-13,5867,36445,22,27394,23353,88902,2026-07-13
288641,M,2026-07-13,61499,6811,34,97594,12848,2881364,2026-07-13
934137,M,2026-07-13,21198,3797,9,50641,14403,326142,2026-07-13
694353,F,2026-07-13,61063,17947,43,42428,29080,573964,2026-07-13
158341,F,2026-07-13,14515,10797,89,58289,23140,3128261,2026-07-13
955023,F,2026-07-13,20701,30372,19,84485,61647,433922,2026-07-13
10296,F,2026-07-13,1992,38615,26,63814,59780,104884,2026-07-13
320180,M,2026-07-13,1314,45041,18,10079,4278,104418,2026-07-13
631656,F,2026-07-13,57683,40543,45,52515,26205,1183950,2026-07-13
704635,F,2026-07-13,66389,49357,18,44930,24249,372258,2026-07-13
98419,M,2026-07-13,17789,9239,54,47383,37784,518346,2026-07-13
847296,F,2026-07-13,49779,6395,4,66576,55664,43648,2026-07-13
416501,M,2026-07-13,31564,35633,4,82791,1538,325012,2026-07-13
222385,M,2026-07-13,33343,21963,18,34596,4395,543618,2026-07-13
856627,F,2026-07-13,11277,22092,38,30616,24415,235638,2026-07-13
245128,F,2026-07-13,40043,32824,28,74730,53250,601440,2026-07-13
503005,F,2026-07-13,5429,49329,16,66798,32067,555696,2026-07-13
259535,M,2026-07-13,60472,21699,35,29688,2779,941815,2026-07-13
725410,F,2026-07-13,63523,11357,43,60964,19645,1776717,2026-07-13
755332,M,2026-07-13,9121,4057,60,88925,48640,2417100,2026-07-13
814518,F,2026-07-13,76489,40141,41,69298,0,2841218,2026-07-13
27064,M,2026-07-13,4138,26387,87,63388,3497,5210517,2026-07-13
181545,F,2026-07-13,8104,30518,2,17720,14721,5998,2026-07-13
885975,M,2026-07-13,85095,43368,30,61443,35259,785520,2026-07-13
982059,M,2026-07-13,33734,34978,36,53411,40734,456372,2026-07-13
595717,F,2026-07-13,76514,5581,39,72537,65240,284583,2026-07-13
354372,F,2026-07-13,60003,46089,53,60187,41838,972497,2026-07-13
517446,F,2026-07-13,74836,157,19,86201,38625,903944,2026-07-13
290949,M,2026-07-13,53828,24330,25,80736,24536,1405000,2026-07-13
880626,M,2026-07-13,42379,29496,10,16191,11122,50690,2026-07-13
141197,M,2026-07-13,39211,42069,11,2440,382,22638,2026-07-13
669278,M,2026-07-13,57130,30279,31,30470,28343,65937,2026-07-13
688974,M,2026-07-13,78404,6444,26,4347,2397,50700,2026-07-13
468532,F,2026-07-13,16636,19732,51,74348,66215,414783,2026-07-13
906835,F,2026-07-13,74019,37234,6,44420,14465,179730,2026-07-13
874431,F,2026-07-13,16613,32245,38,31756,31085,25498,2026-07-13
199358,F,2026-07-13,55898,15914,61,56678,52481,256017,2026-07-13
97472,F,2026-07-13,36925,43837,65,49747,12673,2409810,2026-07-13
362070,F,2026-07-13,37566,35183,16,75914,16253,954576,2026-07-13
311561,F,2026-07-13,66501,14979,4,93199,10529,330680,2026-07-13
496216,F,2026-07-13,33108,16744,33,95442,69151,867603,2026-07-13
297336,M,2026-07-13,76980,47080,19,87445,14319,1389394,2026-07-13
182738,F,2026-07-13,67619,43389,75,41885,41310,43125,2026-07-13
796883,F,2026-07-13,75424,16099,9,56438,46351,90783,2026-07-13
910994,F,2026-07-13,11324,10743,91,12418,9571,259077,2026-07-13
389459,F,2026-07-13,82478,36785,11,56964,10373,512501,2026-07-13
438954,M,2026-07-13,31021,18550,1,63470,12042,51428,2026-07-13
101482,F,2026-07-13,75845,44864,41,28665,284,1163621,2026-07-13
411686,M,2026-07-13,67612,244,88,21537,5242,1433960,2026-07-13
320227,M,2026-07-13,6508,13934,63,59150,46314,808668,2026-07-13
221773,M,2026-07-13,80626,20626,8,16501,70,131448,2026-07-13
852736,M,2026-07-13,72307,29387,3,18439,12775,16992,2026-07-13
590883,F,2026-07-13,55254,33753,31,66076,2673,1965493,2026-07-13
622259,F,2026-07-13,47115,19140,38,30804,22130,329612,2026-07-13
13614,F,2026-07-13,65498,47745,2,66479,5326,122306,2026-07-13
496286,F,2026-07-13,14437,43297,1,54042,38235,15807,2026-07-13
714958,F,2026-07-13,29339,14422,4,9632,1408,32896,2026-07-13
464195,M,2026-07-13,43518,34279,39,51517,1681,1943604,2026-07-13
645064,M,2026-07-13,67034,48065,28,78157,50131,784728,2026-07-13
855179,F,2026-07-13,49550,21651,12,83995,71069,155112,2026-07-13
301836,M,2026-07-13,15902,20433,54,21481,16257,282096,2026-07-13
152449,M,2026-07-13,26853,29818,60,23592,3575,1201020,2026-07-13
894474,F,2026-07-13,419,49382,21,24738,23589,24129,2026-07-13
671927,M,2026-07-13,55725,4552,22,81767,1187,1772760,2026-07-13
531362,F,2026-07-13,24605,11940,4,83190,10773,289668,2026-07-13
40038,F,2026-07-13,2067,2540,66,24244,10655,896874,2026-07-13
133794,F,2026-07-13,32283,23856,31,71095,62064,279961,2026-07-13
583786,M,2026-07-13,17262,32038,29,81942,54031,809419,2026-07-13
703496,F,2026-07-13,79225,34814,33,3778,361,112761,2026-07-13
463619,M,2026-07-13,54783,9994,35,85466,42295,1510985,2026-07-13
20332,M,2026-07-13,1716,1360,22,8798,5629,69718,2026-07-13
899670,M,2026-07-13,82131,10273,72,55848,36217,1413432,2026-07-13
715758,M,2026-07-13,57845,23975,6,67169,40593,159456,2026-07-13
556,F,2026-07-13,26041,30113,82,81735,70581,914628,2026-07-13
240768,M,2026-07-13,55578,32651,45,19948,19263,30825,2026-07-13
267384,F,2026-07-13,55876,33387,30,42044,27166,446340,2026-07-13
298327,M,2026-07-13,44234,24311,67,8891,2862,403943,2026-07-13
132884,M,2026-07-13,64156,31524,63,4858,4494,22932,2026-07-13
235458,F,2026-07-13,81112,15240,71,25659,3494,1573715,2026-07-13
539713,F,2026-07-13,21822,13345,11,43499,22849,227150,2026-07-13
651375,M,2026-07-13,75639,16965,19,58090,25589,617519,2026-07-13
979035,M,2026-07-13,37945,28719,87,94838,24207,6144897,2026-07-13
80592,F,2026-07-13,42129,23124,19,9745,7275,46930,2026-07-13
329419,M,2026-07-13,66470,16814,20,64866,14738,1002560,2026-07-13
926368,F,2026-07-13,85803,9375,4,6789,1490,21196,2026-07-13
305055,F,2026-07-13,41934,47628,85,77356,56121,1804975,2026-07-13
735626,M,2026-07-13,48721,23968,57,46848,13188,1918620,2026-07-13
455306,M,2026-07-13,78546,29804,0,49304,13677,0,2026-07-13
618841,M,2026-07-13,73728,31915,91,83939,59473,2226406,2026-07-13
95814,M,2026-07-13,51311,9243,4,42648,37821,19308,2026-07-13
26272,M,2026-07-13,76647,47244,55,50354,48468,103730,2026-07-13
269500,M,2026-07-13,288,33086,3,75577,29692,137655,2026-07-13
474472,F,2026-07-13,54618,32450,8,74155,24295,398880,2026-07-13
893686,F,2026-07-13,29440,12774,14,74362,43719,429002,2026-07-13
693799,M,2026-07-13,54128,14250,67,1272,434,56146,2026-07-13
230488,F,2026-07-13,17548,28801,11,20437,15241,57156,2026-07-13
584058,F,2026-07-13,2022,28964,58,67474,54461,754754,2026-07-13
142378,F,2026-07-13,69151,8749,7,47148,32727,100947,2026-07-13
695409,F,2026-07-13,84994,41461,24,34027,7418,638616,2026-07-13
339523,F,2026-07-13,25539,347,31,24111,5361,581250,2026-07-13
187194,M,2026-07-13,60390,3180,21,50647,27013,496314,2026-07-13
17905,M,2026-07-13,50089,18465,48,65519,64701,39264,2026-07-13
994684,M,2026-07-13,81507,3992,17,40271,18172,375683,2026-07-13
914096,M,2026-07-13,22908,14135,25,24048,5841,455175,2026-07-13
267546,M,2026-07-13,28471,45758,64,32521,12018,1312192,2026-07-13
543769,F,2026-07-13,17714,42399,18,33372,24149,166014,2026-07-13
114871,F,2026-07-13,1079,41422,4,54912,27780,108528,2026-07-13
381901,F,2026-07-13,10374,12843,54,86590,8296,4227876,2026-07-13
750194,M,2026-07-13,54986,22673,49,73552,4350,3390898,2026-07-13
189209,F,2026-07-13,11357,1701,14,66760,61872,68432,2026-07-13
220287,M,2026-07-13,63700,49912,16,85047,15225,1117152,2026-07-13
243810,M,2026-07-13,81347,18930,3,99544,82441,51309,2026-07-13
422943,M,2026-07-13,79948,38945,65,10922,429,682045,2026-07-13
228309,M,2026-07-13,34741,21992,12,44946,42543,28836,2026-07-13
998221,F,2026-07-13,27454,8829,31,41864,9153,1014041,2026-07-13
679373,F,2026-07-13,15286,26055,22,9675,1271,184888,2026-07-13
361167,M,2026-07-13,72006,4055,63,40661,17324,1470231,2026-07-13
727636,M,2026-07-13,77718,31550,62,67633,9516,3603254,2026-07-13
796204,F,2026-07-13,11932,41808,22,90640,48923,917774,2026-07-13
199085,M,2026-07-13,61200,26894,39,92648,48349,1727661,2026-07-13
587474,M,2026-07-13,52950,1034,50,71180,56027,757650,2026-07-13
662056,F,2026-07-13,28665,27686,34,41465,5058,1237838,2026-07-13
616618,F,2026-07-13,17122,823,7,76381,49246,189945,2026-07-13
372678,F,2026-07-13,15526,44088,65,56857,18731,2478190,2026-07-13
840194,F,2026-07-13,18232,24997,22,71466,35810,784432,2026-07-13
699910,M,2026-07-13,71153,33534,20,55818,17361,769140,2026-07-13
18517,M,2026-07-13,67982,40633,0,8698,6095,0,2026-07-13
626588,F,2026-07-13,77447,16879,77,57800,9622,3709706,2026-07-13
920632,M,2026-07-13,11274,30337,17,72143,48996,393499,2026-07-13
146254,F,2026-07-13,57110,31196,2,65259,26490,77538,2026-07-13
129014,F,2026-07-13,41696,47013,66,57285,46907,684948,2026-07-13
29220,F,2026-07-13,5298,523,48,19297,14784,216624,2026-07-13
453451,F,2026-07-13,26951,43358,65,33124,1198,2075190,2026-07-13
399600,M,2026-07-13,19613,17992,12,14139,1770,148428,2026-07-13
954727,M,2026-07-13,70573,9559,41,98631,83968,601183,2026-07-13
806448,F,2026-07-13,54483,44073,71,58174,43475,1043629,2026-07-13
917792,M,2026-07-13,72933,38096,33,62764,58695,134277,2026-07-13
666389,M,2026-07-13,59717,49092,1,9629,8551,1078,2026-07-13
222456,F,2026-07-13,41317,116,15,21916,3345,278565,2026-07-13
247879,F,2026-07-13,9725,17850,1,80439,34086,46353,2026-07-13
848750,M,2026-07-13,5340,9864,52,67962,32498,1844128,2026-07-13
865078,F,2026-07-13,24732,36211,24,5563,752,115464,2026-07-13
346475,F,2026-07-13,23420,20920,7,6688,1945,33201,2026-07-13
561922,M,2026-07-13,327,44812,16,65416,45383,320528,2026-07-13
255605,F,2026-07-13,47557,28386,66,1190,441,49434,2026-07-13
189191,M,2026-07-13,29228,28601,14,85424,84679,10430,2026-07-13
643256,M,2026-07-13,32942,23320,73,82205,34052,3515169,2026-07-13
400762,M,2026-07-13,30777,18635,20,42536,1354,823640,2026-07-13
918523,M,2026-07-13,79741,1249,24,60117,40808,463416,2026-07-13
383809,M,2026-07-13,34319,47904,28,88750,56094,914368,2026-07-13
778651,F,2026-07-13,59555,26288,27,84495,67298,464319,2026-07-13
869463,F,2026-07-13,4357,36910,1,74633,65330,9303,2026-07-13
881164,F,2026-07-13,84138,23155,30,2847,214,78990,2026-07-13
362846,F,2026-07-13,66381,47941,56,94901,8410,4843496,2026-07-13
683804,M,2026-07-13,8315,45102,63,43135,27088,1010961,2026-07-13
49794,F,2026-07-13,29994,21071,13,34039,23939,131300,2026-07-13
286124,M,2026-07-13,46433,25376,2,95350,56912,76876,2026-07-13
265633,F,2026-07-13,12061,43361,6,43405,35973,44592,2026-07-13
448813,F,2026-07-13,20851,49826,12,64993,15919,588888,2026-07-13
395303,M,2026-07-13,22646,19648,47,85722,46983,1820733,2026-07-13
891892,F,2026-07-13,77594,26234,13,67181,44942,289107,2026-07-13
612637,M,2026-07-13,56343,39185,4,49718,46599,12476,2026-07-13
968162,M,2026-07-13,55286,8707,40,87458,21896,2622480,2026-07-13
405161,M,2026-07-13,15716,25806,7,73694,26630,329448,2026-07-13
985206,M,2026-07-13,6487,29497,10,91545,1403,901420,2026-07-13
510153,M,2026-07-13,12575,42571,57,29969,11251,1066926,2026-07-13
350376,F,2026-07-13,36213,43438,1,1846,1609,237,2026-07-13
812328,F,2026-07-13,67629,39044,68,69823,57169,860472,2026-07-13
347325,F,2026-07-13,48172,11307,26,3679,2420,32734,2026-07-13
80357,M,2026-07-13,84365,11829,43,76258,11989,2763567,2026-07-13
302170,M,2026-07-13,69486,46764,17,11174,8710,41888,2026-07-13
902620,M,2026-07-13,64688,45944,6,12842,6835,36042,2026-07-13
434074,M,2026-07-13,38028,9382,19,10514,6433,77539,2026-07-13
902415,M,2026-07-13,81398,14915,44,76244,64844,501600,2026-07-13
546412,F,2026-07-13,41435,35855,17,28549,13872,249509,2026-07-13
25323,F,2026-07-13,3823,5215,29,2435,868,45443,2026-07-13
49377,F,2026-07-13,35608,6042,16,26308,26177,2096,2026-07-13
742961,M,2026-07-13,22634,33918,16,39329,13552,412432,2026-07-13
783160,M,2026-07-13,680,45642,26,48692,15146,872196,2026-07-13
625761,M,2026-07-13,82225,24668,5,32720,2094,153130,2026-07-13
836616,F,2026-07-13,34555,20134,21,91248,81863,197085,2026-07-13
727164,F,2026-07-13,36238,11417,63,91955,83594,526743,2026-07-13
134289,F,2026-07-13,45569,17792,30,79820,16129,1910730,2026-07-13
316638,F,2026-07-13,50540,48991,64,64215,59245,318080,2026-07-13
57335,F,2026-07-13,697,20463,10,77669,27004,506650,2026-07-13
514446,M,2026-07-13,11763,45387,9,85048,51580,301212,2026-07-13
376189,F,2026-07-13,83442,34526,33,49214,20948,932778,2026-07-13
894854,F,2026-07-13,54572,15283,41,26939,4835,906264,2026-07-13
21045,M,2026-07-13,52047,49538,44,35143,22687,548064,2026-07-13
657531,F,2026-07-13,48066,48658,70,3309,2378,65170,2026-07-13
76876,M,2026-07-13,22167,46379,40,36053,22164,555560,2026-07-13
293953,F,2026-07-13,44433,9686,83,38459,14630,1977807,2026-07-13
108332,F,2026-07-13,85070,30944,24,24819,13543,270624,2026-07-13
740100,M,2026-07-13,83298,42181,11,78623,37434,453079,2026-07-13
21568,F,2026-07-13,2982,7933,5,90996,39732,256320,2026-07-13
558158,F,2026-07-13,45046,34656,21,29318,12042,362796,2026-07-13
948672,F,2026-07-13,75778,22412,7,30644,27865,19453,2026-07-13
423601,M,2026-07-13,68575,14854,68,15163,5645,647224,2026-07-13
887654,F,2026-07-13,42270,34428,46,64750,19134,2098336,2026-07-13
984550,F,2026-07-13,85153,42217,10,51279,34026,172530,2026-07-13
125566,M,2026-07-13,40083,47750,82,53520,36139,1425242,2026-07-13
48147,F,2026-07-13,46105,41679,52,67833,64832,156052,2026-07-13
386716,F,2026-07-13,37045,24386,37,33397,1137,1193620,2026-07-13
156903,M,2026-07-13,11995,41019,46,70500,58569,548826,2026-07-13
303375,M,2026-07-13,49681,23401,5,84954,31395,267795,2026-07-13
493534,M,2026-07-13,84707,32674,30,98938,34013,1947750,2026-07-13
411591,F,2026-07-13,57664,1083,4,1928,1206,2888,2026-07-13
648987,F,2026-07-13,15174,21891,23,74734,8615,1520737,2026-07-13
775289,M,2026-07-13,10766,11026,27,41797,32273,257148,2026-07-13
616336,M,2026-07-13,86062,49411,17,9813,9524,4913,2026-07-13
519476,M,2026-07-13,25228,19770,69,23656,20832,194856,2026-07-13
534571,M,2026-07-13,64965,27255,66,96056,18682,5106684,2026-07-13
734598,M,2026-07-13,27073,35409,15,75970,64269,175515,2026-07-13
548222,M,2026-07-13,21274,19597,89,82373,10137,6429004,2026-07-13
259227,F,2026-07-13,18044,26887,6,24458,299,144954,2026-07-13
777649,F,2026-07-13,32107,10813,7,49510,8487,287161,2026-07-13
416086,F,2026-07-13,58650,18760,11,80511,47576,362285,2026-07-13
194545,F,2026-07-13,11061,22896,58,92879,24192,3983846,2026-07-13
116198,F,2026-07-13,32728,13636,29,76527,60020,478703,2026-07-13
253975,M,2026-07-13,25684,16726,24,57459,9786,1144152,2026-07-13
741531,F,2026-07-13,75564,13249,10,99097,98454,6430,2026-07-13
295318,F,2026-07-13,33962,19034,32,57599,18183,1261312,2026-07-13
250180,F,2026-07-13,61074,44546,74,95090,81790,984200,2026-07-13
511638,M,2026-07-13,29310,4539,99,44872,16328,2825856,2026-07-13
321930,F,2026-07-13,26494,43057,6,59766,32433,163998,2026-07-13
761665,M,2026-07-13,37990,18611,10,36078,13422,226560,2026-07-13
745813,M,2026-07-13,26118,41501,82,16523,7942,703642,2026-07-13
822274,M,2026-07-13,74006,3184,34,5681,762,167246,2026-07-13
203036,F,2026-07-13,23633,38826,24,59394,15443,1054824,2026-07-13
703839,M,2026-07-13,78095,13499,48,44106,33604,504096,2026-07-13
793389,F,2026-07-13,40394,6092,24,67656,24458,1036752,2026-07-13
816464,M,2026-07-13,16511,30942,22,76877,62875,308044,2026-07-13
759805,F,2026-07-13,11404,28240,20,33969,19910,281180,2026-07-13
128005,M,2026-07-13,9298,662,8,17361,16407,7632,2026-07-13
209991,M,2026-07-13,56287,40967,44,63212,60209,132132,2026-07-13
2237,F,2026-07-13,78755,10095,74,45334,13880,2327596,2026-07-13
